order_id,order_date,region,country,product,category,quantity,unit_price,discount,revenue,customer_segment,channel,sales_rep,returned
SO-103970,2024-07-18,LATAM,Chile,Leather Journal Cover,Accessories,2,42,0,84,Consumer,Retail,E. Haddad,false
SO-104276,2024-07-18,NA,United States,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Online,E. Haddad,false
SO-104986,2024-07-18,APAC,India,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Retail,D. Rossi,false
SO-105087,2024-07-18,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Online,H. Silva,false
SO-105424,2024-07-18,MEA,South Africa,Quill Notebook A5,Stationery,5,12.5,0,62.5,Consumer,Online,D. Rossi,false
SO-100083,2024-07-19,NA,Canada,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Online,B. Lindqvist,false
SO-100730,2024-07-19,LATAM,Chile,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Small Business,Wholesale,G. Patel,false
SO-100888,2024-07-19,MEA,Kenya,Calligraphy Starter Kit,Writing,2,58,0,116,Consumer,Online,E. Haddad,false
SO-101364,2024-07-19,MEA,Kenya,Planner 2024,Stationery,2,24,0.1,43.2,Consumer,Online,A. Okafor,false
SO-101952,2024-07-19,MEA,Kenya,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Online,D. Rossi,false
SO-103167,2024-07-19,LATAM,Chile,Planner 2024,Stationery,5,24,0,120,Small Business,Wholesale,G. Patel,false
SO-103745,2024-07-19,LATAM,Chile,Ink Cartridge Midnight,Ink,2,6.5,0.05,12.35,Enterprise,Online,D. Rossi,false
SO-104950,2024-07-19,APAC,India,Pen Case Canvas,Accessories,2,22,0,44,Small Business,Online,E. Haddad,false
SO-105406,2024-07-19,EU,Netherlands,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,D. Rossi,false
SO-100758,2024-07-20,LATAM,Chile,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Small Business,Online,D. Rossi,false
SO-101418,2024-07-20,MEA,Kenya,Fountain Pen Classic,Writing,1,48,0.1,43.2,Small Business,Online,A. Okafor,false
SO-102629,2024-07-20,NA,Mexico,Fountain Pen Brass,Writing,1,79,0.1,71.1,Small Business,Retail,F. Moreau,false
SO-103300,2024-07-20,NA,Mexico,Leather Journal Cover,Accessories,2,42,0,84,Small Business,Retail,E. Haddad,false
SO-104125,2024-07-20,LATAM,Brazil,Monitor Riser Oak,Desk,3,64,0.05,182.4,Consumer,Online,C. Nakamura,false
SO-104250,2024-07-20,APAC,Singapore,Planner 2024,Stationery,2,24,0,48,Consumer,Online,A. Okafor,false
SO-105513,2024-07-20,EU,United Kingdom,Quill Notebook A4,Stationery,2,16,0,32,Small Business,Online,D. Rossi,false
SO-105646,2024-07-20,LATAM,Chile,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Small Business,Online,D. Rossi,false
SO-100281,2024-07-21,APAC,Singapore,Desk Mat Linen,Desk,2,34,0,68,Small Business,Online,C. Nakamura,false
SO-100759,2024-07-21,NA,Canada,Quill Notebook A4,Stationery,1,16,0,16,Small Business,Online,H. Silva,false
SO-101392,2024-07-21,LATAM,Brazil,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Consumer,Online,E. Haddad,false
SO-102504,2024-07-21,LATAM,Brazil,Fountain Pen Classic,Writing,2,48,0.05,91.2,Enterprise,Online,F. Moreau,false
SO-102839,2024-07-21,LATAM,Chile,Pen Case Canvas,Accessories,1,22,0,22,Small Business,Retail,C. Nakamura,false
SO-102859,2024-07-21,APAC,Singapore,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Retail,A. Okafor,false
SO-104783,2024-07-21,MEA,Kenya,Planner 2024,Stationery,1,24,0,24,Small Business,Retail,B. Lindqvist,false
SO-105289,2024-07-21,LATAM,Argentina,Fountain Pen Brass,Writing,3,79,0,237,Consumer,Online,D. Rossi,false
SO-105696,2024-07-21,EU,Germany,Fountain Pen Brass,Writing,2,79,0.05,150.1,Small Business,Retail,A. Okafor,false
SO-105701,2024-07-21,MEA,South Africa,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,G. Patel,false
SO-100675,2024-07-22,EU,United Kingdom,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Retail,F. Moreau,false
SO-101463,2024-07-22,NA,Mexico,Pen Case Canvas,Accessories,3,22,0.05,62.7,Enterprise,Wholesale,D. Rossi,false
SO-101477,2024-07-22,EU,Spain,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Consumer,Online,E. Haddad,false
SO-101995,2024-07-22,LATAM,Chile,Quill Notebook A4,Stationery,3,16,0.05,45.6,Consumer,Wholesale,G. Patel,false
SO-102740,2024-07-22,LATAM,Brazil,Calligraphy Starter Kit,Writing,3,58,0,174,Small Business,Wholesale,F. Moreau,true
SO-102912,2024-07-22,APAC,Singapore,Fountain Pen Brass,Writing,1,79,0.05,75.05,Consumer,Retail,B. Lindqvist,false
SO-103669,2024-07-22,EU,Germany,Planner 2024,Stationery,5,24,0,120,Consumer,Retail,H. Silva,false
SO-103751,2024-07-22,LATAM,Brazil,Quill Notebook A5,Stationery,3,12.5,0,37.5,Enterprise,Online,B. Lindqvist,false
SO-103905,2024-07-22,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,1,18,0.2,14.4,Consumer,Online,F. Moreau,false
SO-104037,2024-07-22,MEA,South Africa,Fountain Pen Brass,Writing,3,79,0,237,Small Business,Retail,B. Lindqvist,false
SO-104586,2024-07-22,NA,United States,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Small Business,Online,F. Moreau,false
SO-105393,2024-07-22,APAC,India,Fountain Pen Classic,Writing,3,48,0,144,Consumer,Retail,G. Patel,true
SO-100249,2024-07-23,MEA,United Arab Emirates,Fountain Pen Classic,Writing,3,48,0,144,Consumer,Retail,H. Silva,false
SO-101583,2024-07-23,LATAM,Chile,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,G. Patel,false
SO-101741,2024-07-23,EU,Germany,Planner 2024,Stationery,1,24,0.05,22.8,Small Business,Online,F. Moreau,false
SO-102560,2024-07-23,EU,Spain,Quill Notebook A5,Stationery,1,12.5,0.1,11.25,Small Business,Wholesale,H. Silva,false
SO-103158,2024-07-23,EU,Germany,Pen Case Canvas,Accessories,3,22,0,66,Small Business,Online,B. Lindqvist,false
SO-103973,2024-07-23,NA,Mexico,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Online,D. Rossi,false
SO-104072,2024-07-23,MEA,United Arab Emirates,Gel Pen 5-pack,Writing,3,9.9,0.05,28.22,Enterprise,Wholesale,D. Rossi,false
SO-104560,2024-07-23,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,2,18,0.2,28.8,Small Business,Online,H. Silva,false
SO-105348,2024-07-23,MEA,South Africa,Fountain Pen Brass,Writing,2,79,0.05,150.1,Small Business,Wholesale,D. Rossi,false
SO-105552,2024-07-23,NA,United States,Planner 2024,Stationery,2,24,0,48,Enterprise,Online,D. Rossi,false
SO-105828,2024-07-23,APAC,Australia,Pen Stand Walnut,Desk,1,29,0,29,Enterprise,Wholesale,D. Rossi,false
SO-100876,2024-07-24,APAC,India,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Small Business,Online,F. Moreau,false
SO-101380,2024-07-24,MEA,South Africa,Fountain Pen Classic,Writing,1,48,0.05,45.6,Small Business,Online,B. Lindqvist,false
SO-102649,2024-07-24,MEA,Kenya,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Online,C. Nakamura,false
SO-103371,2024-07-24,APAC,India,Calligraphy Starter Kit,Writing,3,58,0,174,Small Business,Online,A. Okafor,false
SO-105317,2024-07-24,APAC,Australia,Quill Notebook A4,Stationery,2,16,0.05,30.4,Consumer,Online,A. Okafor,false
SO-105383,2024-07-24,LATAM,Chile,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Consumer,Online,H. Silva,false
SO-105489,2024-07-24,EU,Germany,Quill Notebook A4,Stationery,3,16,0.05,45.6,Enterprise,Online,C. Nakamura,false
SO-105491,2024-07-24,NA,United States,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,E. Haddad,false
SO-105508,2024-07-24,EU,Netherlands,Quill Notebook A4,Stationery,3,16,0,48,Consumer,Online,G. Patel,false
SO-100932,2024-07-25,APAC,Australia,Quill Notebook A5,Stationery,5,12.5,0,62.5,Consumer,Online,E. Haddad,false
SO-101137,2024-07-25,MEA,South Africa,Quill Notebook A4,Stationery,10,16,0,160,Consumer,Retail,B. Lindqvist,false
SO-102183,2024-07-25,EU,United Kingdom,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,A. Okafor,false
SO-102639,2024-07-25,MEA,United Arab Emirates,Monitor Riser Oak,Desk,2,64,0,128,Enterprise,Online,A. Okafor,true
SO-103517,2024-07-25,LATAM,Brazil,Planner 2024,Stationery,1,24,0.05,22.8,Consumer,Online,G. Patel,false
SO-103824,2024-07-25,APAC,Singapore,Ink Bottle Sepia 50ml,Ink,1,18,0.1,16.2,Consumer,Retail,E. Haddad,false
SO-105153,2024-07-25,LATAM,Argentina,Calligraphy Starter Kit,Writing,1,58,0.1,52.2,Consumer,Online,D. Rossi,false
SO-105647,2024-07-25,LATAM,Argentina,Ink Bottle Sepia 50ml,Ink,5,18,0,90,Consumer,Retail,G. Patel,false
SO-102715,2024-07-26,NA,Mexico,Quill Notebook A4,Stationery,1,16,0.05,15.2,Enterprise,Retail,C. Nakamura,false
SO-102856,2024-07-26,NA,Canada,Quill Notebook A4,Stationery,3,16,0.1,43.2,Enterprise,Wholesale,D. Rossi,false
SO-102885,2024-07-26,NA,Mexico,Quill Notebook A4,Stationery,2,16,0,32,Consumer,Retail,H. Silva,false
SO-102922,2024-07-26,EU,Spain,Calligraphy Starter Kit,Writing,2,58,0,116,Small Business,Retail,C. Nakamura,false
SO-103772,2024-07-26,APAC,Australia,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Enterprise,Online,C. Nakamura,false
SO-103946,2024-07-26,EU,Germany,Desk Mat Linen,Desk,2,34,0.05,64.6,Small Business,Online,H. Silva,false
SO-104200,2024-07-26,MEA,South Africa,Desk Mat Linen,Desk,2,34,0,68,Small Business,Wholesale,G. Patel,false
SO-104834,2024-07-26,LATAM,Brazil,Calligraphy Starter Kit,Writing,2,58,0,116,Consumer,Online,E. Haddad,false
SO-105505,2024-07-26,LATAM,Argentina,Calligraphy Starter Kit,Writing,2,58,0.1,104.4,Consumer,Online,D. Rossi,false
SO-105995,2024-07-26,NA,Canada,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Small Business,Online,A. Okafor,false
SO-100735,2024-07-27,EU,Spain,Quill Notebook A5,Stationery,1,12.5,0.1,11.25,Consumer,Retail,D. Rossi,false
SO-100810,2024-07-27,MEA,South Africa,Quill Notebook A5,Stationery,3,12.5,0.2,30,Consumer,Online,E. Haddad,false
SO-101065,2024-07-27,LATAM,Argentina,Fountain Pen Classic,Writing,2,48,0.1,86.4,Small Business,Wholesale,H. Silva,false
SO-101363,2024-07-27,NA,Mexico,Monitor Riser Oak,Desk,1,64,0,64,Small Business,Online,D. Rossi,false
SO-101646,2024-07-27,APAC,Japan,Pen Case Canvas,Accessories,2,22,0,44,Consumer,Online,E. Haddad,false
SO-102132,2024-07-27,MEA,United Arab Emirates,Quill Notebook A5,Stationery,1,12.5,0,12.5,Enterprise,Online,B. Lindqvist,false
SO-102384,2024-07-27,LATAM,Brazil,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,E. Haddad,false
SO-102429,2024-07-27,LATAM,Chile,Desk Mat Linen,Desk,1,34,0,34,Enterprise,Retail,C. Nakamura,false
SO-102435,2024-07-27,EU,Spain,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Retail,F. Moreau,false
SO-102583,2024-07-27,APAC,Singapore,Planner 2024,Stationery,1,24,0,24,Consumer,Online,A. Okafor,false
SO-103010,2024-07-27,NA,United States,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Small Business,Retail,G. Patel,false
SO-103473,2024-07-27,NA,Canada,Quill Notebook A4,Stationery,2,16,0.05,30.4,Small Business,Wholesale,E. Haddad,false
SO-103596,2024-07-27,MEA,United Arab Emirates,Planner 2024,Stationery,2,24,0,48,Small Business,Wholesale,B. Lindqvist,false
SO-104818,2024-07-27,MEA,South Africa,Monitor Riser Oak,Desk,2,64,0,128,Consumer,Retail,F. Moreau,false
SO-105263,2024-07-27,EU,Germany,Pen Case Canvas,Accessories,2,22,0.1,39.6,Consumer,Online,E. Haddad,false
SO-105770,2024-07-27,EU,Germany,Gel Pen 5-pack,Writing,3,9.9,0,29.7,Enterprise,Retail,A. Okafor,false
SO-105821,2024-07-27,NA,Mexico,Ink Bottle Sepia 50ml,Ink,5,18,0.2,72,Enterprise,Online,A. Okafor,false
SO-100437,2024-07-28,NA,United States,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Consumer,Online,H. Silva,false
SO-101681,2024-07-28,EU,United Kingdom,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Consumer,Wholesale,E. Haddad,false
SO-102718,2024-07-28,EU,France,Gel Pen 5-pack,Writing,3,9.9,0.05,28.22,Consumer,Online,G. Patel,false
SO-103336,2024-07-28,LATAM,Argentina,Desk Mat Linen,Desk,1,34,0.05,32.3,Consumer,Retail,B. Lindqvist,false
SO-103832,2024-07-28,EU,Germany,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Small Business,Retail,B. Lindqvist,false
SO-104395,2024-07-28,LATAM,Chile,Pen Stand Walnut,Desk,5,29,0.05,137.75,Consumer,Online,D. Rossi,false
SO-104782,2024-07-28,MEA,South Africa,Pen Stand Walnut,Desk,1,29,0,29,Consumer,Online,D. Rossi,false
SO-104988,2024-07-28,APAC,Australia,Quill Notebook A5,Stationery,3,12.5,0,37.5,Consumer,Retail,B. Lindqvist,false
SO-105677,2024-07-28,LATAM,Brazil,Planner 2024,Stationery,1,24,0.05,22.8,Consumer,Retail,G. Patel,false
SO-100779,2024-07-29,EU,Netherlands,Pen Case Canvas,Accessories,3,22,0.2,52.8,Consumer,Online,G. Patel,false
SO-102240,2024-07-29,APAC,Singapore,Planner 2024,Stationery,1,24,0.1,21.6,Consumer,Retail,C. Nakamura,false
SO-103193,2024-07-29,APAC,India,Quill Notebook A4,Stationery,2,16,0,32,Small Business,Online,D. Rossi,false
SO-103707,2024-07-29,LATAM,Argentina,Quill Notebook A4,Stationery,2,16,0.2,25.6,Consumer,Online,E. Haddad,false
SO-105793,2024-07-29,APAC,Singapore,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Online,C. Nakamura,false
SO-100948,2024-07-30,APAC,India,Pen Case Canvas,Accessories,1,22,0,22,Small Business,Online,D. Rossi,false
SO-101490,2024-07-30,EU,Germany,Fountain Pen Brass,Writing,2,79,0.05,150.1,Consumer,Online,E. Haddad,false
SO-101881,2024-07-30,LATAM,Chile,Quill Notebook A4,Stationery,3,16,0.05,45.6,Small Business,Online,G. Patel,false
SO-103356,2024-07-30,EU,United Kingdom,Fountain Pen Classic,Writing,1,48,0,48,Small Business,Retail,E. Haddad,false
SO-103500,2024-07-30,MEA,South Africa,Pen Stand Walnut,Desk,1,29,0,29,Consumer,Online,E. Haddad,false
SO-104686,2024-07-30,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,H. Silva,false
SO-105367,2024-07-30,MEA,United Arab Emirates,Fountain Pen Classic,Writing,1,48,0.2,38.4,Consumer,Online,H. Silva,false
SO-105484,2024-07-30,EU,Germany,Ink Bottle Sepia 50ml,Ink,10,18,0,180,Enterprise,Online,B. Lindqvist,false
SO-102485,2024-07-31,LATAM,Brazil,Leather Journal Cover,Accessories,5,42,0.05,199.5,Small Business,Retail,A. Okafor,false
SO-102935,2024-07-31,MEA,United Arab Emirates,Quill Notebook A4,Stationery,1,16,0.2,12.8,Consumer,Wholesale,H. Silva,false
SO-103455,2024-07-31,LATAM,Chile,Planner 2024,Stationery,3,24,0,72,Consumer,Online,G. Patel,false
SO-100489,2024-08-01,APAC,Japan,Gel Pen 5-pack,Writing,5,9.9,0.1,44.55,Small Business,Retail,H. Silva,false
SO-101077,2024-08-01,APAC,India,Leather Journal Cover,Accessories,2,42,0,84,Small Business,Retail,D. Rossi,false
SO-101125,2024-08-01,APAC,Japan,Monitor Riser Oak,Desk,2,64,0.1,115.2,Small Business,Retail,F. Moreau,false
SO-101196,2024-08-01,MEA,United Arab Emirates,Gel Pen 5-pack,Writing,2,9.9,0.2,15.84,Consumer,Online,A. Okafor,false
SO-101731,2024-08-01,LATAM,Chile,Pen Case Canvas,Accessories,2,22,0,44,Small Business,Online,F. Moreau,false
SO-102999,2024-08-01,APAC,India,Pen Case Canvas,Accessories,5,22,0.05,104.5,Consumer,Retail,E. Haddad,false
SO-103011,2024-08-01,NA,Mexico,Quill Notebook A5,Stationery,1,12.5,0,12.5,Small Business,Online,B. Lindqvist,false
SO-103691,2024-08-01,APAC,Japan,Sticky Notes Pastel,Stationery,2,5.5,0,11,Consumer,Wholesale,H. Silva,false
SO-103708,2024-08-01,APAC,India,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,H. Silva,true
SO-105439,2024-08-01,LATAM,Brazil,Fountain Pen Classic,Writing,1,48,0.05,45.6,Consumer,Online,E. Haddad,false
SO-100051,2024-08-02,LATAM,Chile,Planner 2024,Stationery,2,24,0,48,Consumer,Wholesale,F. Moreau,false
SO-101368,2024-08-02,EU,France,Monitor Riser Oak,Desk,5,64,0.05,304,Small Business,Wholesale,E. Haddad,false
SO-101821,2024-08-02,LATAM,Brazil,Pen Stand Walnut,Desk,1,29,0.1,26.1,Small Business,Online,A. Okafor,false
SO-104587,2024-08-02,EU,Spain,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,H. Silva,false
SO-105238,2024-08-02,EU,Netherlands,Pen Stand Walnut,Desk,2,29,0.05,55.1,Enterprise,Online,A. Okafor,false
SO-100063,2024-08-03,NA,Mexico,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Retail,D. Rossi,false
SO-100563,2024-08-03,EU,United Kingdom,Ink Bottle Sepia 50ml,Ink,1,18,0.1,16.2,Consumer,Retail,F. Moreau,false
SO-101109,2024-08-03,APAC,India,Sticky Notes Pastel,Stationery,3,5.5,0,16.5,Consumer,Online,D. Rossi,false
SO-102456,2024-08-03,LATAM,Chile,Sticky Notes Pastel,Stationery,2,5.5,0,11,Small Business,Wholesale,G. Patel,false
SO-103397,2024-08-03,MEA,South Africa,Gel Pen 5-pack,Writing,3,9.9,0,29.7,Consumer,Retail,C. Nakamura,false
SO-105363,2024-08-03,EU,Netherlands,Desk Mat Linen,Desk,2,34,0,68,Consumer,Retail,B. Lindqvist,false
SO-100697,2024-08-04,EU,United Kingdom,Fountain Pen Classic,Writing,2,48,0,96,Consumer,Online,C. Nakamura,false
SO-102433,2024-08-04,NA,Canada,Gel Pen 5-pack,Writing,3,9.9,0.1,26.73,Consumer,Online,B. Lindqvist,false
SO-102634,2024-08-04,EU,United Kingdom,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Small Business,Online,E. Haddad,false
SO-102951,2024-08-04,MEA,Kenya,Pen Case Canvas,Accessories,1,22,0.05,20.9,Enterprise,Wholesale,G. Patel,false
SO-103006,2024-08-04,MEA,United Arab Emirates,Quill Notebook A4,Stationery,2,16,0,32,Consumer,Retail,E. Haddad,false
SO-103350,2024-08-04,NA,Mexico,Ink Cartridge Midnight,Ink,2,6.5,0.1,11.7,Small Business,Retail,A. Okafor,false
SO-104348,2024-08-04,LATAM,Chile,Fountain Pen Classic,Writing,1,48,0,48,Consumer,Online,E. Haddad,false
SO-105609,2024-08-04,EU,Spain,Quill Notebook A4,Stationery,3,16,0.05,45.6,Small Business,Online,F. Moreau,false
SO-100465,2024-08-05,EU,United Kingdom,Sticky Notes Pastel,Stationery,2,5.5,0,11,Enterprise,Online,C. Nakamura,false
SO-100612,2024-08-05,MEA,Kenya,Leather Journal Cover,Accessories,1,42,0.05,39.9,Small Business,Online,D. Rossi,false
SO-100714,2024-08-05,MEA,Kenya,Pen Stand Walnut,Desk,3,29,0.1,78.3,Enterprise,Wholesale,D. Rossi,false
SO-102533,2024-08-05,MEA,South Africa,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,A. Okafor,false
SO-103037,2024-08-05,MEA,United Arab Emirates,Pen Stand Walnut,Desk,1,29,0.05,27.55,Consumer,Online,C. Nakamura,false
SO-104660,2024-08-05,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,F. Moreau,false
SO-105499,2024-08-05,NA,United States,Calligraphy Starter Kit,Writing,1,58,0,58,Enterprise,Online,A. Okafor,false
SO-100328,2024-08-06,NA,Mexico,Fountain Pen Brass,Writing,2,79,0.05,150.1,Small Business,Wholesale,D. Rossi,true
SO-103415,2024-08-06,APAC,India,Ink Cartridge Midnight,Ink,2,6.5,0,13,Consumer,Retail,C. Nakamura,false
SO-103976,2024-08-06,APAC,Singapore,Fountain Pen Classic,Writing,1,48,0.05,45.6,Small Business,Online,E. Haddad,false
SO-100484,2024-08-07,EU,France,Fountain Pen Classic,Writing,1,48,0.1,43.2,Small Business,Online,H. Silva,false
SO-101030,2024-08-07,MEA,South Africa,Pen Stand Walnut,Desk,2,29,0,58,Consumer,Online,C. Nakamura,false
SO-102344,2024-08-07,APAC,India,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Retail,A. Okafor,false
SO-103569,2024-08-07,NA,Canada,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,A. Okafor,false
SO-104194,2024-08-07,LATAM,Argentina,Fountain Pen Classic,Writing,1,48,0,48,Enterprise,Retail,C. Nakamura,false
SO-104275,2024-08-07,EU,Netherlands,Sticky Notes Pastel,Stationery,1,5.5,0.1,4.95,Small Business,Online,F. Moreau,false
SO-104353,2024-08-07,NA,United States,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,A. Okafor,false
SO-100097,2024-08-08,EU,Germany,Quill Notebook A5,Stationery,1,12.5,0,12.5,Enterprise,Online,A. Okafor,false
SO-100938,2024-08-08,LATAM,Chile,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Small Business,Online,H. Silva,false
SO-100957,2024-08-08,APAC,Japan,Leather Journal Cover,Accessories,1,42,0.05,39.9,Consumer,Wholesale,F. Moreau,false
SO-101345,2024-08-08,MEA,Kenya,Desk Mat Linen,Desk,1,34,0,34,Consumer,Online,D. Rossi,false
SO-103977,2024-08-08,LATAM,Chile,Quill Notebook A4,Stationery,1,16,0.1,14.4,Small Business,Online,H. Silva,false
SO-104337,2024-08-08,APAC,Australia,Quill Notebook A5,Stationery,2,12.5,0,25,Consumer,Online,F. Moreau,false
SO-104536,2024-08-08,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Enterprise,Online,H. Silva,false
SO-105904,2024-08-08,EU,United Kingdom,Pen Stand Walnut,Desk,2,29,0.1,52.2,Small Business,Wholesale,F. Moreau,false
SO-100089,2024-08-09,MEA,United Arab Emirates,Leather Journal Cover,Accessories,1,42,0,42,Consumer,Retail,H. Silva,false
SO-100844,2024-08-09,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Wholesale,A. Okafor,false
SO-101010,2024-08-09,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Small Business,Retail,D. Rossi,true
SO-101611,2024-08-09,APAC,India,Leather Journal Cover,Accessories,2,42,0.1,75.6,Consumer,Online,G. Patel,false
SO-103082,2024-08-09,MEA,United Arab Emirates,Ink Bottle Sepia 50ml,Ink,1,18,0.05,17.1,Consumer,Online,E. Haddad,false
SO-103629,2024-08-09,LATAM,Argentina,Calligraphy Starter Kit,Writing,1,58,0,58,Consumer,Online,B. Lindqvist,false
SO-104482,2024-08-09,LATAM,Brazil,Planner 2024,Stationery,1,24,0,24,Small Business,Online,G. Patel,false
SO-104634,2024-08-09,APAC,India,Planner 2024,Stationery,1,24,0.05,22.8,Consumer,Online,G. Patel,false
SO-104795,2024-08-09,EU,Spain,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Small Business,Online,B. Lindqvist,false
SO-104813,2024-08-09,EU,Spain,Pen Stand Walnut,Desk,2,29,0.05,55.1,Consumer,Online,A. Okafor,false
SO-105280,2024-08-09,LATAM,Chile,Monitor Riser Oak,Desk,3,64,0,192,Consumer,Wholesale,D. Rossi,true
SO-101787,2024-08-10,LATAM,Brazil,Ink Bottle Sepia 50ml,Ink,5,18,0.1,81,Enterprise,Online,C. Nakamura,false
SO-102067,2024-08-10,EU,Netherlands,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Enterprise,Online,C. Nakamura,false
SO-102313,2024-08-10,EU,Spain,Pen Case Canvas,Accessories,1,22,0.05,20.9,Small Business,Online,H. Silva,false
SO-102727,2024-08-10,NA,Canada,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,D. Rossi,false
SO-103025,2024-08-10,NA,United States,Calligraphy Starter Kit,Writing,2,58,0,116,Small Business,Online,B. Lindqvist,false
SO-103208,2024-08-10,NA,United States,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Retail,C. Nakamura,false
SO-103593,2024-08-10,APAC,Singapore,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Online,E. Haddad,false
SO-104115,2024-08-10,NA,Canada,Quill Notebook A4,Stationery,5,16,0,80,Small Business,Online,A. Okafor,false
SO-104691,2024-08-10,EU,Spain,Ink Bottle Sepia 50ml,Ink,2,18,0.05,34.2,Enterprise,Retail,D. Rossi,false
SO-104732,2024-08-10,APAC,India,Quill Notebook A5,Stationery,1,12.5,0.05,11.88,Consumer,Online,D. Rossi,false
SO-105358,2024-08-10,APAC,India,Fountain Pen Classic,Writing,1,48,0.05,45.6,Consumer,Online,B. Lindqvist,false
